filepath,filename,genre
./data/music\rock\rock.00022.wav,rock.00022.wav,rock
./data/music\rock\rock.00023.wav,rock.00023.wav,rock
./data/music\rock\rock.00024.wav,rock.00024.wav,rock
./data/music\rock\rock.00025.wav,rock.00025.wav,rock
./data/music\rock\rock.00026.wav,rock.00026.wav,rock
./data/music\rock\rock.00027.wav,rock.00027.wav,rock
./data/music\rock\rock.00028.wav,rock.00028.wav,rock
./data/music\rock\rock.00029.wav,rock.00029.wav,rock
./data/music\rock\rock.00030.wav,rock.00030.wav,rock
./data/music\rock\rock.00031.wav,rock.00031.wav,rock
./data/music\rock\rock.00032.wav,rock.00032.wav,rock
./data/music\rock\rock.00033.wav,rock.00033.wav,rock
./data/music\rock\rock.00034.wav,rock.00034.wav,rock
./data/music\rock\rock.00035.wav,rock.00035.wav,rock
./data/music\rock\rock.00036.wav,rock.00036.wav,rock
./data/music\rock\rock.00037.wav,rock.00037.wav,rock
./data/music\rock\rock.00038.wav,rock.00038.wav,rock
./data/music\rock\rock.00039.wav,rock.00039.wav,rock
./data/music\rock\rock.00040.wav,rock.00040.wav,rock
./data/music\rock\rock.00041.wav,rock.00041.wav,rock
./data/music\rock\rock.00042.wav,rock.00042.wav,rock
./data/music\rock\rock.00043.wav,rock.00043.wav,rock
./data/music\rock\rock.00044.wav,rock.00044.wav,rock
./data/music\rock\rock.00045.wav,rock.00045.wav,rock
./data/music\rock\rock.00046.wav,rock.00046.wav,rock
./data/music\rock\rock.00047.wav,rock.00047.wav,rock
./data/music\rock\rock.00048.wav,rock.00048.wav,rock
./data/music\rock\rock.00049.wav,rock.00049.wav,rock
./data/music\rock\rock.00050.wav,rock.00050.wav,rock
./data/music\rock\rock.00051.wav,rock.00051.wav,rock
./data/music\rock\rock.00052.wav,rock.00052.wav,rock
./data/music\rock\rock.00053.wav,rock.00053.wav,rock
./data/music\rock\rock.00054.wav,rock.00054.wav,rock
./data/music\rock\rock.00055.wav,rock.00055.wav,rock
./data/music\rock\rock.00056.wav,rock.00056.wav,rock
./data/music\rock\rock.00057.wav,rock.00057.wav,rock
./data/music\rock\rock.00058.wav,rock.00058.wav,rock
./data/music\rock\rock.00059.wav,rock.00059.wav,rock
./data/music\rock\rock.00060.wav,rock.00060.wav,rock
./data/music\rock\rock.00061.wav,rock.00061.wav,rock
./data/music\rock\rock.00062.wav,rock.00062.wav,rock
./data/music\rock\rock.00063.wav,rock.00063.wav,rock
./data/music\rock\rock.00064.wav,rock.00064.wav,rock
./data/music\rock\rock.00065.wav,rock.00065.wav,rock
./data/music\rock\rock.00066.wav,rock.00066.wav,rock
./data/music\rock\rock.00067.wav,rock.00067.wav,rock
./data/music\rock\rock.00068.wav,rock.00068.wav,rock
./data/music\rock\rock.00069.wav,rock.00069.wav,rock
./data/music\rock\rock.00070.wav,rock.00070.wav,rock
./data/music\rock\rock.00071.wav,rock.00071.wav,rock
./data/music\rock\rock.00072.wav,rock.00072.wav,rock
./data/music\rock\rock.00073.wav,rock.00073.wav,rock
./data/music\rock\rock.00074.wav,rock.00074.wav,rock
./data/music\rock\rock.00075.wav,rock.00075.wav,rock
./data/music\rock\rock.00076.wav,rock.00076.wav,rock
./data/music\rock\rock.00077.wav,rock.00077.wav,rock
./data/music\rock\rock.00078.wav,rock.00078.wav,rock
./data/music\rock\rock.00079.wav,rock.00079.wav,rock
./data/music\rock\rock.00080.wav,rock.00080.wav,rock
./data/music\rock\rock.00081.wav,rock.00081.wav,rock
./data/music\rock\rock.00082.wav,rock.00082.wav,rock
./data/music\rock\rock.00083.wav,rock.00083.wav,rock
./data/music\rock\rock.00084.wav,rock.00084.wav,rock
./data/music\rock\rock.00085.wav,rock.00085.wav,rock
./data/music\rock\rock.00086.wav,rock.00086.wav,rock
./data/music\rock\rock.00087.wav,rock.00087.wav,rock
./data/music\rock\rock.00088.wav,rock.00088.wav,rock
./data/music\rock\rock.00089.wav,rock.00089.wav,rock
./data/music\rock\rock.00090.wav,rock.00090.wav,rock
./data/music\rock\rock.00091.wav,rock.00091.wav,rock
./data/music\rock\rock.00092.wav,rock.00092.wav,rock
./data/music\rock\rock.00093.wav,rock.00093.wav,rock
./data/music\rock\rock.00094.wav,rock.00094.wav,rock
./data/music\rock\rock.00095.wav,rock.00095.wav,rock
./data/music\rock\rock.00096.wav,rock.00096.wav,rock
./data/music\rock\rock.00097.wav,rock.00097.wav,rock
./data/music\rock\rock.00098.wav,rock.00098.wav,rock
./data/music\rock\rock.00099.wav,rock.00099.wav,rock
